"xx","yy","line","name","jjj","date"
-0.468501725383196,-0.607575635984271,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.495736698499318,-0.591234652114597,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.522744104463068,-0.573377509257455,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.549795361527967,-0.554797635288768,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.573194427218984,-0.535780726776634,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.59281491587085,-0.516507503410641,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.613032661905144,-0.492657090121178,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.630989292653686,-0.467815949398487,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.647595497953615,-0.442019099590723,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.662517053206003,-0.414989768076398,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.675747040443603,-0.388064956211768,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.687350049395493,-0.361951357199981,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.697981841275815,-0.336265700710354,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.709413369713506,-0.30968622100955,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.718417462482947,-0.282401091405184,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.72651904711932,-0.256060447056354,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.732496589358799,-0.23225102319236,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.737538041767237,-0.207681813411691,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.742155525238745,-0.18281036834925,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.745035622252539,-0.158253751705321,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.747448840381992,-0.133806275579809,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.748976807639836,-0.109140518417463,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.749224854272603,-0.0858241349373682,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.749694837366267,-0.0651970991599052,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.751418108709701,-0.0429381776405543,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.751159618008186,-0.0242837653478854,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.748137265190471,0.000734599643194459,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.756025466120964,0.0220554797635289,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.767421555252387,0.043656207366985,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.778080945884493,0.0673033196907685,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.787479157192664,0.0909504320145521,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.795725329695316,0.116507503410641,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.802767491717014,0.143344377314364,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.808011906238373,0.171896316507503,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.810988465831576,0.201909959072306,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.814461118690313,0.233287858117326,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.818861946045857,0.264313690973903,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.823770162908274,0.295883155444988,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.828274215552524,0.32818894952251,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.832680543942261,0.360779826607402,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.837289677125966,0.390904956798545,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.842480847937874,0.418721796620842,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.848042816664918,0.442438870815406,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.853342428376535,0.465211459754434,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.859066374043538,0.487454771931906,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.865648021828104,0.509358799454297,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.873334032952041,0.531745198866618,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.883583447021373,0.554342883128695,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.894208111124892,0.575096118070197,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.905332463372679,0.594222670383771,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.917276447972219,0.612055066352474,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.929770449018329,0.628981552879768,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.941272006756318,0.64223997921133,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.956070941336971,0.652660300136426,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.971566022833345,0.663459467221943,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.984668355746118,0.675241993113753,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.994382473316748,0.689350774416178,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.995816280127331,0.70450204638472,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.9867772064225,0.715919823696086,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.975053595790294,0.722276359384136,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.961304725288354,0.724792260945058,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.947476125511596,0.727830832196453,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.933931007600857,0.729292535568115,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.915927694406548,0.731753069577081,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.896043656207367,0.735470668485675,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.879083794069074,0.745602067925612,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.860845839017735,0.754628727343598,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.843038701802255,0.751920729518202,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.827694406548431,0.74474761255116,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.813703198423526,0.734727906624223,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.802182810368349,0.723055934515689,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.791349008907792,0.710536875050157,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.781288145329217,0.69591441085661,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.770230487542184,0.681984634163854,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.759481582537517,0.667257844474761,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.748158253751705,0.651568894952251,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.737919149852804,0.636317943562863,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.72729230990163,0.619946865800244,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.716091046169311,0.605155453435772,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.706100175404404,0.588839082699929,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.695592858413904,0.57097099472092,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.684583901773534,0.550504774897681,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.673942701227831,0.530468394724875,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.661559450099696,0.507293525028859,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.650532060027285,0.486984993178718,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.638887241236135,0.467643395219171,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.626823381257215,0.448630496379473,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.612761045230349,0.428796306013223,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.594664241321813,0.40432519832247,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.573467055049593,0.38936617381365,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.548720492785977,0.407540617636116,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.522354316897291,0.42822061976223,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.495528270425951,0.447400333484918,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.46862210095498,0.466499924207973,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.456684856753069,0.498038881309686,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.443300673860019,0.525610814833189,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.423625158771228,0.547960671778708,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.401511176408857,0.56511701122888,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.378528701857488,0.577080491132333,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.357662573897226,0.586289222373806,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.337467443879449,0.594691802058787,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.31787175989086,0.601052426427597,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.297779982636736,0.607342180329902,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.276616643929059,0.613151432469304,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.253806275579809,0.618171896316507,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.231923601637108,0.621759890859481,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.209680289459636,0.624710836941693,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.189631650750341,0.62638861820308,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.171896316507503,0.627557980900409,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.155525238744884,0.627557980900409,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.139278184298648,0.630286493860846,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.137653478854025,0.649795361527967,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.139154160982265,0.668349249658936,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.140518417462483,0.689440654843111,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.132105502501137,0.710550250113688,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.114597544338336,0.727441044630677,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.089949977262392,0.738608458390178,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.0625205814555205,0.744225431622524,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.0367257844474761,0.747394270122783,1,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.0133459873064832,0.745358562192301,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.0068212824010914,0.742545312804522,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.0245566166439291,0.738517507958163,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.0412005457025921,0.733833560709413,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.0570833632512386,0.726502477202556,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.0714529331514325,0.718963165075034,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.0850386539336062,0.710777626193724,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.0971220684726824,0.697719742740207,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.106412005457026,0.68030923146885,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.106563589510383,0.657571623465211,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.100061156324975,0.631885966975584,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.0961007646181668,0.603826263523589,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.124232605729877,0.595924283765348,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.154160982264666,0.590893587994543,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.186180884359201,0.582617767434395,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.217660920253008,0.570341890942164,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.248522055479763,0.55525238744884,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.277472164766976,0.542710029485543,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.303228740336517,0.528331059572533,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.327421555252387,0.510231923601637,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.349834340284545,0.487234457220815,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.369713506139154,0.460498573731862,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.384568743368198,0.431938760042444,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.390723055934516,0.400545702592087,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.39760497195695,0.372214643019554,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.424068356429956,0.349967688662311,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.44974988631196,0.327834966306999,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.470889716455883,0.303676118137237,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.490859481582537,0.276749171701423,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.5125278674342,0.250956643263568,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.545702592087312,0.256252842201,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.578444747612551,0.263301500682128,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.611615669460144,0.268485675306958,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.643929058663029,0.270122783083219,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.678503215747417,0.27027869810953,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.712944386485836,0.266110264023754,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.744135897548739,0.259296747788584,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.771773093341548,0.248998811776614,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.795563640038402,0.236269011166692,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.816886463544035,0.223232782577939,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.836592390480522,0.207872265171037,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.856123412740057,0.191730506873754,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.875335183704191,0.174530742814132,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.89584607423437,0.15420802559157,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.913628451804111,0.133132615138543,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.929811356259115,0.111022251493626,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.944884038199182,0.0864029104138244,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.957415708438901,0.0629506918729292,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.969011888520756,0.040050672383551,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.978262846748522,0.0144611186903138,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.986084583901774,-0.0122783083219645,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.991550411477358,-0.0408396778594376,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.99481582537517,-0.069849931787176,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.995907230559345,-0.100272851296044,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.994448887425319,-0.126452462718163,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.991061767888225,-0.154584372206802,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.986442701227831,-0.180422919508868,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.981340492012499,-0.208423183558509,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.972997130357059,-0.234087594674695,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.96277528746833,-0.258721496784252,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.951374001169363,-0.283278113428182,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.939193139738842,-0.304911323328786,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.924420190995907,-0.327239654388358,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.907742155525239,-0.34924965893588,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.887138782091033,-0.371243127041217,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.86493860845839,-0.391882673942701,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.843838108231014,-0.409731696225557,1,"la_tetera.JPG",1,2023-04-26 10:16:29
0.795074316076686,-0.34293099734329,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.806446111869031,-0.332025920873124,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.81718963165075,-0.320600272851296,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.826739427012278,-0.309491327226661,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.840331463796675,-0.288717093628417,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.851490937439096,-0.265152991619567,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.859286688754629,-0.241765737672968,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.86237380627558,-0.219699863574352,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.865757162346521,-0.198908594815825,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.866302864938609,-0.178717598908595,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.866302864938609,-0.156889495225102,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.866302864938609,-0.133697135061392,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.864787024405033,-0.109140518417463,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.860954979536153,-0.0852387448840382,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.855085644990147,-0.0613410135920368,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.847413159827894,-0.0371497533844055,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.83856298317417,-0.0148931332423829,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.826917373509698,0.00415208493979477,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.813986594697194,0.0207604246989738,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.800387736052273,0.0370503338838228,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.788215422594686,0.0513220294939258,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.775400301572485,0.0651970991599052,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.763983628922237,0.0772169167803547,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.749106736828428,0.0895212109400376,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.730900409276944,0.102546612096407,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.713376209965569,0.113817969206782,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.693951796271032,0.122896771259664,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.673715325147794,0.131309686221009,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.652455661664393,0.139040472942247,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.62934200860531,0.144086472872285,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.602577974314343,0.147245613209766,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.574269295960974,0.147505064285419,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.554595523217624,0.133141326865747,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.569001952759276,0.0865634111762031,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.578392276209466,0.0359953825165285,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.57980900409277,-0.0109140518417463,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.57980900409277,-0.0572987721691678,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.578096995960731,-0.103148489955327,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.572180304591141,-0.149010218002617,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.565995907230559,-0.192360163710778,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.558049113233288,-0.234788540245566,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.548335924363083,-0.27354928773121,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.536737478074449,-0.313064379912947,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.529058663028649,-0.350177353342428,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.558865823531581,-0.37159396777405,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.59196328909835,-0.382074496672041,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.625024361722861,-0.386903137789905,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.658000389787566,-0.387526797895147,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.687914569318342,-0.384532154113939,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.713506139154161,-0.379566469607397,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.737469600806691,-0.37297585859185,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.759672578444748,-0.36431105047749,2,"la_tetera.JPG",1,2023-04-26 10:16:29
0.779120379393231,-0.354186968102384,2,"la_tetera.JPG",1,2023-04-26 10:16:29
-0.811305732484076,-0.351114649681529,1,"mujer_y_perro.JPG",2,2023-04-26 10:16:30
-0.797770700636943,-0.348726114649682,1,"mujer_y_perro.JPG",2,2023-04-26 10:16:30
-0.783729009843659,-0.346554719166184,1,"mujer_y_perro.JPG",2,2023-04-26 10:16:30
-0.769108280254777,-0.345541401273885,1,"mujer_y_perro.JPG",2,2023-04-26 10:16:30
-0.758416742493176,-0.343039126478617,1,"mujer_y_perro.JPG",2,2023-04-26 10:16:30
-0.748407643312102,-0.342356687898089,1,"mujer_y_perro.JPG",2,2023-04-26 10:16:30
-0.738853503184713,-0.342356687898089,1,"mujer_y_perro.JPG",2,2023-04-26 10:16:30
-0.729299363057325,-0.342356687898089,1,"mujer_y_perro.JPG",2,2023-04-26 10:16:30
-0.719745222929936,-0.342356687898089,1,"mujer_y_perro.JPG",2,2023-04-26 10:16:30
